feature1,feature2,feature3,feature4,feature5,feature6,label
0.42465194471884815,0.5622126559852366,0.7242230193058937,0.8317308098873525,0.3175244141916138,0.9836059121972065,C
0.3803154039475456,0.9997579179099201,0.6357341825238882,0.8169188118363969,0.005421553663950585,0.7073561615706214,C
0.9791759201268667,0.8890812460303664,0.8930829906938283,0.9037053311288838,0.7646966743793299,0.7486797533137277,C
0.06576057229817789,0.8355518671576444,0.15467421692540795,0.19212411875457602,0.8514344853792797,0.16640494219053126,B
0.41814453223793224,0.5092865637208893,0.878348241383084,0.5720263713293484,0.5745944998556177,0.9869472167423892,C
0.8601992502861461,0.5636589162767305,0.3060758230106443,0.11311661690807773,0.10757595535129327,0.3593984686689924,C
0.3055533544785648,0.9583171360902943,0.3032037269088187,0.014699462732442825,0.9744687374654236,0.27084283042400037,A
0.25412122713180174,0.9443947744823122,0.11074679838171542,0.5885605487635726,0.6455974409766789,0.7163807705902526,C
0.6059342449110178,0.6935101798596416,0.9234563423011948,0.8219492012357886,0.26733958042260675,0.9616949117039065,C
0.42360758052547176,0.7629504390854579,0.919982166121511,0.2543512904775638,0.2471102128375997,0.9141667215706886,B
0.4822064268316877,0.8820102586161156,0.06820115370616864,0.7022139084899293,0.4907049757952592,0.1821636530213363,C
0.8742473505601017,0.08683364361321866,0.997566615795452,0.4743925622359446,0.7371313274751742,0.4878759011053234,B
0.7243148853961507,0.0832970912259563,0.22742601057417922,0.48615010951449644,0.660683728346975,0.48029695135882533,B
0.08120585939450253,0.16392986642155472,0.47305802034143607,0.7687966066360287,0.6502279944411664,0.9627718439829147,A
0.5156109654021984,0.20349971180824467,0.8972182132160281,0.4255042213263206,0.7819201660348738,0.7115575036421001,A
0.1351018725289942,0.970689166380155,0.8440422376527157,0.6066276469343287,0.865092178201626,0.7247656933578692,B
0.6845998353776773,0.45863486949757126,0.35798066029978004,0.5144536227730734,0.02591015742621805,0.2558438633457363,B
0.6448362454326757,0.6846020676692778,0.12530490664031546,0.7624314946169896,0.026008476525067548,0.13141585145642976,A
0.5828653058904962,0.5110921241252252,0.5022035088940587,0.30802070428659656,0.7968222226154917,0.24632700766854365,A
0.4911970541281524,0.4116753411667178,0.4645716232041841,0.978488389197619,0.7993769697285144,0.10728854464992155,B
0.34001399686322453,0.0750124049732731,0.5766052518719504,0.7564859508891868,0.8525046703341781,0.4570299596278936,C
0.21403378490634528,0.8374978397845178,0.501950295221511,0.5112633675005046,0.2733141105111615,0.9542246810563786,B
0.7510969238542056,0.07691507157487776,0.5572566455172777,0.11453415286530966,0.9331638606262662,0.028590256588459373,C
0.9361626535505039,0.051266326386859795,0.7197399141043,0.7910203147455201,0.045375108382894824,0.6106830649846224,C
0.8275083941271248,0.27476497802613653,0.02094100902433782,0.16234586382290372,0.5523709495820639,0.021235517204584498,B
0.4673060435076033,0.6005664376953104,0.609659034543895,0.5140875005228273,0.34278451867702553,0.8605572020663599,B
0.45860169700893316,0.7501684157921541,0.22968514501991644,0.9605832676669968,0.001324288298137355,0.49424969969281685,A
0.644290103523274,0.16246210764253377,0.17394411125376197,0.8849045691768995,0.9553534961864257,0.8558829831957125,B
0.406004490323011,0.8188593958843328,0.08239547431181338,0.6088762830038904,0.36916643159635665,0.3960587810980807,A
0.8764493011268364,0.43431724574342956,0.19793811069769462,0.06847199709656926,0.0005796609331832903,0.9348243932387015,A
0.9264273575842605,0.758113680906642,0.6352107476834106,0.5356497383385074,0.5688828082421955,0.12145393850360597,A
0.46782101135180865,0.9377715464479528,0.33367158332692626,0.7191244058748917,0.9477903421023925,0.5054410095906094,B
0.22017010621799238,0.1960105403205511,0.6330318788518456,0.6457689086512044,0.3121711302491018,0.5404411863372393,C
0.2404013723223617,0.6731833314793634,0.8110751688217899,0.22265784844486014,0.8060121588298865,0.9243703824203837,A
0.7423435887903992,0.8061462040903861,0.7546624306437926,0.12209374861341005,0.9469175905576295,0.3497009109806757,A
0.28896502874307306,0.2146373323012124,0.3959598463902452,0.9841687406123598,0.6493239824285408,0.8254739095218431,A
0.5191150205787225,0.5956995991908829,0.5541852576202373,0.10962261466056689,0.9276774589896178,0.5160815834706103,A
0.07513221808124904,0.7424472349843682,0.744291672310917,0.9634939465688706,0.36419122404721616,0.9075700430521604,C
0.15806034097511823,0.9803568684122186,0.3734751841556455,0.6937700924714894,0.8363319718405153,0.0035227224892155906,B
0.6985727533926335,0.28422494369602913,0.9828619625898665,0.9249073307371306,0.5819166336425349,0.6759100630315867,A
0.942486916286437,0.7965270191392494,0.6703406736087485,0.5231869003673739,0.19690034542330226,0.7916247698361056,C
0.14473333960886092,0.4554964630809114,0.7714968501566247,0.7760216582120829,0.22599847221656366,0.7966287161394893,B
0.7802760401858002,0.015188346629038896,0.8073789257297477,0.6352572250727746,0.8168815189583674,0.41504897105466154,B
0.6471568421336542,0.8950812194015914,0.9092181899371734,0.9138655431267855,0.0037168902007043148,0.11753798804157112,A
0.3381971767251105,0.9932255684504302,0.09599478402542672,0.39700433323804185,0.6466943887121934,0.15293429050385565,B
0.6678261522246893,0.21904368675361452,0.8093192238152509,0.790908545391676,0.21957253726653403,0.04152820369562904,C
0.6048328162785609,0.20872938947490638,0.5280180989850809,0.9220998078124089,0.6189341881070628,0.07511138536300455,B
0.8865060556708564,0.138929032026762,0.27736311646861955,0.4422839573654359,0.5533296902239919,0.40246518296210243,C
0.22811174152183344,0.8801157195884759,0.8351524012828193,0.044734141328030774,0.8486126265527134,0.4361527801058641,B
0.7378543949229194,0.9167674995361434,0.9027390518112761,0.7378724093188886,0.6060246658319947,0.6093297987842657,C
0.9128264429244983,0.5131290552511217,0.35059272905776695,0.6597777155659015,0.19108001293080623,0.2579235476691396,A
0.14307501660434385,0.99091137694551,0.9152425837715843,0.09061057423371421,0.9275590853203737,0.2752187147631263,B
0.2672125907787801,0.7481129234288539,0.8843185465657222,0.2842762411450125,0.39286855780950003,0.9844638061428229,C
0.34531284132891604,0.458022982004891,0.6260029330979989,0.0018305992964308127,0.505726509970094,0.5332438629318206,B
0.8898417634431299,0.7432900733914882,0.6820387281660446,0.16911624786885882,0.1901470836750997,0.05911536879087109,C
0.27907115705479624,0.2896612459243302,0.9129247563675414,0.06692292065569005,0.5894876396911772,0.8390164976923015,C
0.10115149806193413,0.7604234314442858,0.7102068720027944,0.17938393828336952,0.3213423883119719,0.1908382207243865,A
0.062428048927815505,0.8483651363494336,0.8515084368244505,0.9285660486096209,0.369966534898187,0.2287300016566658,B
0.11726799489392059,0.6496572148889955,0.14953366808301116,0.5652553185503594,0.37592252654091307,0.24490089182211328,A
0.4340933058025237,0.19601232285614345,0.6217503867764657,0.8677374052409098,0.7258474950426137,0.9171465223853135,B
0.9378485452821361,0.8123563395240723,0.8488805979377108,0.6028238347175934,0.5694722841659423,0.3806657954974856,B
0.2503530674787019,0.9432865983404667,0.18747999842525898,0.6435271199438611,0.3063939867944552,0.3599887199545735,A
0.5351462804692039,0.6370939845347099,0.31652010968815747,0.16160897845994027,0.531948896084289,0.7817540422564087,B
0.8575401154128499,0.24077863524903131,0.48769023644780574,0.3890275323997584,0.2885390317562099,0.6921078282770738,A
0.7177233240652522,0.2822238939456997,0.05795497363414426,0.6944930809677481,0.06751564813197308,0.8637594645607544,A
0.5061245766073558,0.416067823544069,0.7542947966449358,0.18797113208168426,0.7905872433244843,0.46214648149454696,A
0.731664402095093,0.813405951388111,0.8981929326680086,0.6813981963222453,0.48476133458557247,0.7559346507998638,C
0.44772350581357323,0.6580172781251237,0.061416264734427184,0.6546128525799678,0.37684697045933024,0.9630863638253584,C
0.3499750499820552,0.32012964611548156,0.980141038739483,0.2708447668543523,0.4255711592567766,0.06191750408405905,B
0.05930204226663449,0.9764614608173452,0.7177977319028171,0.1272037028770715,0.33950010177934276,0.27377524211829396,A
0.23689428790605005,0.7357451315875806,0.7212729694540425,0.36154208884841244,0.5309134633350898,0.017301804275584032,A
0.09055074633809401,0.2755041858693622,0.5831915654341001,0.4122899025852249,0.31267447966692175,0.5170553099996584,C
0.55236907853471,0.24061363529031354,0.6966252322150726,0.19676245215898247,0.8532606912308875,0.5596888168683852,B
0.5944499122095549,0.0386112186080102,0.008792387956082948,0.7288472207046113,0.2693807819411207,0.9214200954179167,B
0.2003304350379147,0.9815732260505514,0.7827545264493703,0.7373933496102899,0.4553923229302973,0.22211239699490237,B
0.9615108498903602,0.582489342102167,0.5057429153043563,0.0990546375934096,0.2139518102904896,0.10758264486863445,B
0.7430963302012575,0.49558674217046206,0.6506693120951126,0.6668008407842103,0.9637542494597022,0.8207973008121566,C
0.9296124816422627,0.6131268025118543,0.22260495354349252,0.0008691915373046921,0.968078176050939,0.6250254419990621,A
0.724645762549419,0.22374419693515768,0.030776793733956476,0.2734856383557779,0.47503078705120794,0.9197024176209568,A
0.520140475835625,0.12866029771274867,0.5937792218412284,0.7601094886620258,0.6126415929425266,0.5132589106563754,C
0.8856077499223393,0.8842726051563163,0.5937278002098911,0.02641181808284343,0.08659710082675565,0.17372770314261599,B
0.8558731610917988,0.743362705104572,0.7215545602421299,0.8393663393871469,0.10348487006473939,0.1664784913767533,B
0.025196921864478083,0.144646808708235,0.852975603161925,0.529861961952674,0.057183675622698105,0.9775867212529942,A
0.8502394809699523,0.25714551551519793,0.3392796310227857,0.6124302477902374,0.5303787610648502,0.04375819575357065,C
0.4460470395658771,0.15075629139470692,0.5403587097305645,0.3521275683328615,0.7763164900402939,0.3400377725958037,B
0.6209796487042433,0.544988397659115,0.2525982035063782,0.7391296207132517,0.7851595231783182,0.6332092220184599,C
0.7586546586032352,0.46789456761420534,0.8686474238120893,0.2847164531853378,0.7365254556876017,0.6289067979671057,C
0.8257920571124837,0.19090947142433268,0.05966742657468194,0.2321496022095244,0.7737647190261944,0.940518166083666,C
0.014678017682760003,0.5324946312664675,0.4254531659887777,0.12270120974399767,0.8668043623174042,0.6935376125228877,C
0.253997731413941,0.1773296426193237,0.9392018817881812,0.15193988807777237,0.991732223890627,0.6531365614662215,B
0.0749560027782532,0.2537894867850119,0.9230238171028553,0.5128952293897187,0.6944045390524822,0.3357613034098016,A
0.7638200734469541,0.8439955673723611,0.03755407871157368,0.9877895857000666,0.23092035333163397,0.07166009105922344,B
0.7020895382674248,0.7286762972869414,0.4452016922888846,0.26555332374671814,0.8547450538047645,0.8628441573737811,B
0.09273991292088901,0.6807621180772233,0.4997914679992168,0.27809735151787607,0.3481155869939494,0.14798542941880055,B
0.04381133158914263,0.669244175117362,0.26276360548156674,0.4865898731587328,0.4305448069525194,0.9419971850441017,A
0.6936339622745898,0.05849084754472644,0.161440544131499,0.7213604947304881,0.9821257792392389,0.9114803259886441,B
0.46639733153475316,0.38570226625140847,0.7662042392325714,0.6110552556439163,0.4320104575355157,0.18401329250414467,C
0.6051992146633856,0.10165182207246792,0.620624896377607,0.7815887394795017,0.48654318262595486,0.36364570562602405,C
0.1185478823962608,0.7486872590411415,0.6942607921473025,0.8052632249462827,0.2856807588934165,0.5438670711339226,A
0.32739569662460866,0.7969043671699151,0.030379791829463598,0.9935411629163795,0.3314381875762854,0.18572913883387365,C
0.5101875581760839,0.28193530014323387,0.39183880327102616,0.017963358335089996,0.7525339038300404,0.6976833758617353,A
0.2705717632861463,0.8809764870199693,0.08600677136135504,0.24620589431608242,0.04032026846494563,0.8315670457251645,B
0.12269081682532212,0.8625110362896777,0.9618460326768855,0.8814272340492034,0.39519478913019734,0.5127406202123023,C
0.7734584779944946,0.6150541578115443,0.22201043182938918,0.44272479170679135,0.14904921385143877,0.1501107294460513,B
0.1829284274060321,0.5514221103903539,0.6597586171355865,0.11505591728900522,0.9201057334071071,0.9592728340218789,B
0.7917615330784371,0.1136997796994742,0.026436735292843294,0.6813321824713044,0.7825502284411208,0.7541583770734103,A
0.02255568965043453,0.3721797350739099,0.8334785706033179,0.36663994566047176,0.7170279958709982,0.4798871634458505,B
0.5434023549839014,0.6639475357193252,0.22999811569070328,0.001411870647721969,0.22811986912737103,0.6932884874892925,C
0.4136886746105386,0.7943557627964011,0.6082482803088682,0.10278922620854569,0.7319114608982014,0.9841120086122409,C
0.4936978795541479,0.4961243343000771,0.14902472770613984,0.11328936094468578,0.3621826979885412,0.9432799662589183,C
0.6539029812195379,0.4527564821330361,0.10235246237861872,0.3013516021943071,0.7441909899533901,0.9895510729574593,B
0.8618350448578452,0.8801904768583562,0.5914680863221161,0.9735604439941982,0.8354705062026582,0.29175977300507294,A
0.6874536873546853,0.7478309899952584,0.6335701268128888,0.012697025684569985,0.2392512266131237,0.6964187074440863,A
0.09654263924914941,0.1749681747892754,0.39168069994157395,0.3106501067130484,0.7310134079928652,0.09189006926422216,A
0.4393427971808168,0.03436135188777001,0.9758567687432219,0.34633639668751237,0.46816929124947704,0.9462651677577631,B
0.43212810136198776,0.09320020684334318,0.9199012515010337,0.846573417496014,0.13438503827806736,0.6409365111966667,C
0.03337150347427187,0.5198548051683821,0.8560622908308143,0.15368322737171802,0.12246480353213396,0.5983367671876807,C
0.16904376724639725,0.7879302026770127,0.8226663321624789,0.31732912804340696,0.2535095169130577,0.050104676000378046,B
0.8556330167835972,0.3292413542185513,0.7500572016960626,0.06862263646847921,0.5533048306578701,0.3764758268662569,A
0.8267298432855512,0.7550519651537339,0.14654104505044385,0.9435694376761207,0.06272454560945584,0.10016771323016405,B
0.06954023694035738,0.5576249659926082,0.08876800654855121,0.6623007215745899,0.8075905833075595,0.8983503052556685,C
0.5790164760620355,0.10442748456835182,0.30498939587723795,0.16698294761984,0.4861943765514042,0.819476759365207,C
0.987749635608746,0.254711649557014,0.2980934548557608,0.6889994780280229,0.13126217081843616,0.9430228400835515,B
0.43089789647160015,0.6967605766914298,0.46854193704006686,0.8770608909757865,0.9915245460275771,0.3653465398104435,B
0.23901871215832415,0.07617215625402884,0.22336558192633793,0.920635808105707,0.7065366429170366,0.7256052356148203,A
0.9581048919799147,0.15051186609279488,0.5553475111560532,0.9326616539641098,0.930713680921287,0.6195933322992527,B
0.39335791608403015,0.6747554656471421,0.6298698287324243,0.5100480780858775,0.24470579895573807,0.7036048616717537,A
0.4331347060945999,0.0075427690868531405,0.35215009879428627,0.669318537869191,0.8331827909249921,0.14069373164915222,A
0.9517253388031488,0.05720289797201117,0.01690134850047431,0.7361036330115692,0.2165663756724041,0.15516313849361518,C
0.3469769887131473,0.9788771213341606,0.5280826805388675,0.842374934696375,0.40131768782424304,0.9489131801173991,B
0.7143261366871702,0.9302617896367809,0.503656417420257,0.8895279092592848,0.24524113638876666,0.9102568134100865,A
0.7186364905921344,0.9854058213151353,0.7146604155628512,0.6378649802692917,0.3082473243381111,0.428955636821882,A
0.4425853266147738,0.7295027699505822,0.7243029157923654,0.11461133464971762,0.8293432362516784,0.5035145186596587,C
0.24961283872632922,0.30940862028300575,0.4441250166997113,0.05797716366584982,0.8215692258185006,0.10514106950734126,B
0.08504467309314456,0.7406081969478063,0.5915202433885242,0.1487304380590514,0.47178166503076524,0.2364981409120166,B
0.3115691969413943,0.3903649613850402,0.7846668122415773,0.6761817364380049,0.9785831880705952,0.8921256582071297,A
0.0408782282281861,0.09641856313919206,0.9694072999257625,0.707281072204831,0.06178954968399564,0.2801679566716928,A
0.4723636332083778,0.27596754577155247,0.5925735647118874,0.27357792536997305,0.40173634052483087,0.7480035172121188,C
0.011047529077476859,0.030714773594626932,0.7778182392734808,0.5584761539016689,0.49220818986783077,0.7022803416442763,B
0.7076192980937311,0.9165669242877602,0.9137644524118009,0.876260631673671,0.19666378184335798,0.8012567435701285,B
0.037980930156669146,0.48356708296908324,0.6698304575653757,0.8150734627475107,0.5558480463418286,0.7441175367002001,A
0.8771609115127171,0.5762723627636659,0.43333696402865374,0.045846989464010224,0.8145767102260486,0.10288655461145513,B
0.1709603034829802,0.33978325850697566,0.40094990302120215,0.3579159367134591,0.03839462318260389,0.424206546404871,A
0.819770069920234,0.7234255580310718,0.9295145898408858,0.6227638920444107,0.8811118279862968,0.002809927923382083,A
0.9213064064251781,0.5638838172788384,0.666442488510392,0.16037288513917902,0.24624210325884155,0.45862817792811883,A
0.7259329802668959,0.656483975287795,0.45615016633342054,0.4323013857074802,0.4185610027543756,0.633931826940259,A
0.1412099321753688,0.3137328596478067,0.34212531360339693,0.999184831385105,0.7581159033370889,0.9040092884680193,B
0.26464988907785847,0.2702741852080154,0.18247158717641765,0.5366959633084547,0.8631402203695632,0.5934039305692081,C
0.24493766579155896,0.1275405693932301,0.7948346439678965,0.09342643323060729,0.03301812198604359,0.7070460407478459,A
0.8515703749763255,0.12945012442406467,0.46879036059495327,0.43523506681153246,0.7136209581680873,0.6103068438660048,A
0.41297921273902305,0.1417224067893319,0.7955239204166986,0.7900512484927966,0.4436252033591208,0.927992654908285,B
0.0790184407282909,0.08355329775897757,0.11865658658147316,0.4952551708611861,0.34887755293826694,0.1459280185069901,B
0.39376808238315375,0.4224393549278582,0.8396795265269207,0.037501020749847624,0.21414108118257258,0.9332032010181758,A
0.6003761941532072,0.4187895540590111,0.4623059657779106,0.6939284872147646,0.7764389272126928,0.35514279864766474,C
0.24421735529539768,0.643893807498028,0.5495563815624477,0.2392886050741191,0.41069183014813837,0.08242366629250819,C
0.30677307909480256,0.559152870122775,0.7404527635402821,0.3087405204939404,0.9971774431874485,0.047249948161821154,C
0.950752339951252,0.6603154312825036,0.39561278080112605,0.5729409159456202,0.6052357821558274,0.7172501793680514,B
0.4025333376048539,0.2944404555815401,0.6791530599220713,0.47052315690861357,0.4594784654483832,0.2980407392348161,A
0.45503551344139437,0.21175070368767812,0.4998281605956957,0.18338324503933523,0.20106400370530741,0.45509007088062303,B
0.9550450350175468,0.03986351555509893,0.9240929966101283,0.6368327051531156,0.4316269161809805,0.5680423037987786,B
0.6414546857589833,0.942328072670333,0.09434937580648606,0.49795049541138847,0.3626802921250494,0.6213454335051098,C
0.3336809402773959,0.7133421661516297,0.8149178203337455,0.09426546811404446,0.9609779152872606,0.9096392685918836,C
0.8772993619623948,0.9360696339981154,0.1638517478503394,0.7466327953415071,0.3914493821501509,0.247521106917294,C
0.37597618054404813,0.9533292339304086,0.9882066439826722,0.05523483438836785,0.9607428236474861,0.19990062199067038,B
0.5050152150048569,0.3293425306170049,0.3726234628263997,0.02049864850549954,0.23609980225474492,0.07160993014690753,A
0.8863800364690141,0.27098074313161413,0.12335972297443343,0.055732571849618884,0.391028420272561,0.9256149898276302,B
0.4870256084362208,0.06346589737489428,0.8705625452049883,0.7734879043585521,0.8681673440796064,0.21880043964342066,C
0.9434784063702247,0.29075797098995115,0.6881053180377292,0.7674983983806248,0.5723023802758171,0.6902941473073381,B
0.7276004157986592,0.45094306102621506,0.9324758887397087,0.6967723701343974,0.6093332149028768,0.31630603845053107,B
0.6006977069082278,0.9013758136656609,0.8737510178515149,0.3268142195298096,0.33073599223583916,0.7123163355989088,A
0.3795860847823642,0.37583717419294904,0.20744843704247273,0.4633182428938326,0.7672179078126422,0.9902253012852779,B
0.47574698508715607,0.4208434104720995,0.5824601114205112,0.5656125962317462,0.19484674682878378,0.8184115215703657,B
0.9477730301426629,0.37610482814619695,0.7929467831365267,0.8331395441645697,0.9872249536917399,0.8594550486245425,A
0.7237288542557098,0.43241428981961405,0.9437553899866835,0.5113086402390368,0.4395827039177237,0.23411520009675935,C
0.9821931064623182,0.19538440655074785,0.9866922624679038,0.4487028048847742,0.255413763203752,0.24708561485139358,B
0.5498445746613971,0.4178133325528415,0.39659455711999214,0.5315453652001283,0.5128979962251081,0.9896824448345436,C
0.9631682241884906,0.6005230061061553,0.9740900351587378,0.4410948472115296,0.48469392564075886,0.26162174158701923,A
0.7848546530683204,0.5511876896450782,0.037637669908766824,0.7527091624582767,0.8353603008391954,0.5021199095451999,C
0.23099074899215533,0.7794213812000694,0.628860328259358,0.3977790926094833,0.09045635024457555,0.6583603278533849,B
0.2623278092469189,0.5557623266681285,0.7373279476949516,0.7069851976884545,0.857139326633755,0.4764842652074447,B
0.5893582020543903,0.40442367097228515,0.11004330370858995,0.8476176650120326,0.9304129848595178,0.07872250218473498,A
0.5937330807887081,0.5600969044139045,0.6002109837756395,0.3519854641979845,0.5850916466640897,0.5976943652184556,C
0.2514427350344376,0.9077495440675266,0.48256282957082564,0.7133492047706462,0.052931463900806164,0.02695796574701126,A
0.3315520907796481,0.6520196261141702,0.5296128130486345,0.6477019274512965,0.06410667795144664,0.8015517090299852,A
0.9713486439116911,0.16103826877965854,0.6105751469465885,0.8817228331388026,0.8949869753686678,0.5343805545643514,C
0.5618579501857701,0.7078030748534693,0.05070199483343718,0.9694723574633635,0.5450383794338958,0.5180510311410099,B
0.967153154829333,0.3499740279199073,0.6594640155314102,0.584035123815414,0.6775165412854942,0.32189954590643666,A
0.6798847440067751,0.210631474567332,0.28860635928244016,0.9376505975848285,0.3332051374434949,0.7399763179159048,C
0.7600267570310281,0.11421046751666675,0.5965431433405382,0.6223852111095708,0.8621643819844823,0.6407027555041995,A
0.20314570107718488,0.6543528252188903,0.13375118002254394,0.6680384924139785,0.48716722904084286,0.262114911355359,A
0.35610367844318846,0.5010263888063059,0.7502336231408654,0.9075304761169398,0.7702390398539503,0.03261153733639477,B
0.5999789266192642,0.5324838698164384,0.6534357252398262,0.06520079271910373,0.29643702021671725,0.5829826768959213,A
0.6615257007499871,0.2073730510691889,0.25606392952694745,0.7709344711914474,0.5475058503100361,0.017951954704938267,A
0.7919655295992237,0.9663843710689373,0.3975283176029104,0.9972198257515528,0.820103459001987,0.7078133784177065,C
0.37353494395434894,0.5685297490990499,0.9296832555935597,0.16418654805851873,0.1393499936816437,0.13883225510475816,B
0.41125798414427306,0.7086912296541114,0.6154455505011996,0.7686489635904702,0.4802390705313503,0.6099849295422888,B
0.9269148309732316,0.6049110043384263,0.05934916853595118,0.8470997044645157,0.567957847665064,0.6622057888877587,C
0.6152558653819067,0.9905449021359073,0.6047117513987862,0.08711013998842088,0.384582804103759,0.03964692892314159,B
0.6707026457722387,0.634620134988021,0.7490551469854747,0.28946136434824987,0.7969679362231135,0.12918265144191432,C
0.6376874977558763,0.0773072441137268,0.9880209881347909,0.3860259980958911,0.3125721006099704,0.21603120981150148,B
0.8916023657457877,0.47055297889633596,0.3232720054022745,0.16781598808993992,0.15843490892849943,0.5970582603876986,A
0.30238850778489057,0.06321884555368007,0.7988248322350441,0.6041222537971338,0.4358476919240549,0.43723492739460046,A
0.827611653311829,0.3940597880116272,0.6236880619589394,0.3707283618879188,0.3112763592429315,0.5529271364049495,A
0.6484896499245586,0.6127760759863182,0.7195735119493706,0.7258468375630805,0.23387556557015043,0.4685989828400319,C
0.24320181249636086,0.25139121256845687,0.6034834351326935,0.7901288023341998,0.7626141107116259,0.6885427500026584,B
0.10021060273629445,0.23942776563471957,0.9020292675661232,0.3490910500217419,0.9505669103953158,0.8773799864545783,A
0.32123595268068106,0.3293201970715829,0.15901252290988088,0.6685068341739728,0.16233790654900604,0.263883392360179,C
0.9571052472391163,0.12282823984321534,0.3745244211889863,0.8146183288578409,0.9697572101924313,0.33356806961586705,C
0.8357261513158762,0.7817987546133286,0.8088928996651186,0.7637666568532774,0.36280138932252204,0.664150613650676,C
0.19971709544735883,0.27836732193013936,0.314323350420166,0.9277334703867782,0.5333956901071893,0.10703394620533102,B
0.7524592401620571,0.51859845149538,0.3674118663746978,0.9154296610548988,0.8677799323714792,0.38519235073554314,C
0.5328782812022261,0.7037071725458027,0.3117279220283571,0.10857919780118308,0.6240595166421862,0.3233334757846722,A
0.6181245054575996,0.7927922340477992,0.256688654374693,0.7969414157723794,0.38895505811286923,0.8189117196435372,C
0.6729996548942909,0.6956717841796943,0.8092322888195572,0.05736120608142414,0.4181441946230269,0.830732606289466,B
0.6485692267560943,0.13216080711586808,0.9824150798909878,0.571910851514818,0.0023003452613307163,0.8022628184712229,A
0.9813259578940332,0.3441018274010116,0.23686483562590543,0.07018721006455897,0.5758427931778648,0.6808151115453378,C
0.3808542971353319,0.29884547318501653,0.9957603084771016,0.7790436805127671,0.459379878817743,0.537551777713322,C
0.2727195519151905,0.8546473178169753,0.8423798395916937,0.746752267697965,0.947667061401732,0.8645849011771917,B
